Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_dsq,Is_mechanical,Is_accident,Fine,Is_finished,P1_missing,P2_missing,P3_missing,FastestLap
2019,3,Shanghai,GRO,Haas F1 Team,11.0,10,10,0,10.0,17.0,17.0,0,0,0,0,1,0,0,0,0
2019,3,Shanghai,STR,Racing Point,12.0,16,16,0,9.0,14.0,14.0,0,0,0,0,1,0,0,0,0
2019,3,Shanghai,MAG,Haas F1 Team,13.0,9,9,0,11.0,16.0,18.0,0,0,0,0,1,0,0,0,0
2019,3,Shanghai,SAI,McLaren,14.0,14,14,0,16.0,6.0,8.0,0,0,0,0,1,0,0,0,0
2019,3,Shanghai,GIO,Sauber,15.0,19,0,0,,18.0,16.0,0,0,0,0,1,1,0,0,0
2019,3,Shanghai,RUS,Williams,16.0,17,17,0,19.0,20.0,19.0,0,0,0,0,1,0,0,0,0
2019,3,Shanghai,KUB,Williams,17.0,18,18,0,18.0,19.0,20.0,0,0,0,0,1,0,0,0,0
2019,3,Shanghai,NOR,McLaren,22.14,15,15,0,13.0,8.0,11.0,0,1,0,0,0,0,0,0,0
2019,3,Shanghai,KVY,Racing Bulls,25.36,11,11,0,8.0,13.0,10.0,0,1,0,0,0,0,0,0,0
2019,3,Shanghai,HUL,Renault,31.43,8,8,0,12.0,5.0,5.0,0,1,0,0,0,0,0,0,0
2019,4,Baku,BOT,Mercedes,1.0,1,1,0,,5.0,4.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,HAM,Mercedes,2.0,2,2,0,,3.0,5.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,VET,Ferrari,3.0,3,3,0,2.0,2.0,2.0,0,0,0,0,1,0,0,0,0
2019,4,Baku,VER,Red Bull Racing,4.0,4,4,0,,4.0,3.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,LEC,Ferrari,5.0,8,9,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1
2019,4,Baku,PER,Racing Point,6.0,5,5,0,,13.0,9.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,SAI,McLaren,7.0,9,10,0,,7.0,14.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,NOR,McLaren,8.0,7,7,0,,10.0,13.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,STR,Racing Point,9.0,13,14,0,,18.0,15.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,RAI,Sauber,10.0,0,19,0,,14.0,10.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,ALB,Racing Bulls,11.0,11,12,0,,8.0,8.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,GIO,Sauber,12.0,17,8,0,,12.0,12.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,MAG,Haas F1 Team,13.0,12,13,0,,11.0,7.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,HUL,Renault,14.0,15,16,0,,17.0,16.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,RUS,Williams,15.0,16,17,0,,,19.0,0,0,0,0,1,1,1,0,0
2019,4,Baku,KUB,Williams,16.0,0,18,0,,19.0,18.0,0,0,0,0,1,1,0,0,0
2019,4,Baku,GAS,Red Bull Racing,22.55,0,20,0,,9.0,20.0,0,1,0,0,0,1,0,0,0
2019,4,Baku,GRO,Haas F1 Team,27.65,14,15,0,,16.0,17.0,0,1,0,0,0,1,0,0,0
2019,4,Baku,KVY,Racing Bulls,30.59,6,6,0,,6.0,6.0,0,0,1,0,0,1,0,0,0
2019,4,Baku,RIC,Renault,31.76,10,11,0,,15.0,11.0,0,0,1,0,0,1,0,0,0
2019,5,Barcelona,HAM,Mercedes,1.0,2,2,0,4.0,2.0,1.0,0,0,0,0,1,0,0,0,1
2019,5,Barcelona,BOT,Mercedes,2.0,1,1,0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,VER,Red Bull Racing,3.0,4,4,0,12.0,5.0,7.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,VET,Ferrari,4.0,3,3,0,2.0,4.0,4.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,LEC,Ferrari,5.0,5,5,0,3.0,3.0,2.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,GAS,Red Bull Racing,6.0,6,6,0,8.0,7.0,14.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,MAG,Haas F1 Team,7.0,8,8,0,7.0,8.0,6.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,SAI,McLaren,8.0,12,13,0,6.0,9.0,10.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,KVY,Racing Bulls,9.0,9,9,0,9.0,10.0,11.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,GRO,Haas F1 Team,10.0,7,7,0,5.0,6.0,5.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,ALB,Racing Bulls,11.0,11,12,0,15.0,12.0,8.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,RIC,Renault,12.0,13,10,0,11.0,15.0,17.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,HUL,Renault,13.0,0,16,0,10.0,14.0,12.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,RAI,Sauber,14.0,14,14,0,18.0,11.0,9.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,PER,Racing Point,15.0,15,15,0,17.0,18.0,13.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,GIO,Sauber,16.0,19,18,0,14.0,17.0,16.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,RUS,Williams,17.0,19,19,0,20.0,19.0,19.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,KUB,Williams,18.0,17,20,0,19.0,20.0,20.0,0,0,0,0,1,0,0,0,0
2019,5,Barcelona,STR,Racing Point,26.67,16,17,0,13.0,13.0,15.0,0,0,1,0,0,0,0,0,0
2019,5,Barcelona,NOR,McLaren,26.67,10,11,0,16.0,16.0,18.0,0,0,1,0,0,0,0,0,0
2019,6,Monte Carlo,HAM,Mercedes,1.0,1,1,0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,VET,Ferrari,2.0,4,4,0,5.0,3.0,14.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,BOT,Mercedes,3.0,2,2,0,3.0,2.0,2.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,VER,Red Bull Racing,4.0,3,3,0,2.0,6.0,4.0,0,0,0,1,1,0,0,0,0
2019,6,Monte Carlo,GAS,Red Bull Racing,5.0,8,5,0,6.0,4.0,5.0,0,0,0,0,1,0,0,0,1
2019,6,Monte Carlo,SAI,McLaren,6.0,9,9,0,,13.0,15.0,0,0,0,0,1,1,0,0,0
2019,6,Monte Carlo,KVY,Racing Bulls,7.0,7,8,0,13.0,14.0,7.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,ALB,Racing Bulls,8.0,10,10,0,14.0,5.0,10.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,RIC,Renault,9.0,6,7,0,11.0,17.0,12.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,GRO,Haas F1 Team,10.0,13,13,0,10.0,11.0,13.0,0,0,0,1,1,0,0,0,0
2019,6,Monte Carlo,NOR,McLaren,11.0,12,12,0,15.0,12.0,16.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,PER,Racing Point,12.0,16,17,0,16.0,15.0,17.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,HUL,Renault,13.0,11,11,0,7.0,16.0,11.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,MAG,Haas F1 Team,14.0,5,6,0,8.0,7.0,8.0,0,0,0,1,1,0,0,0,0
2019,6,Monte Carlo,RUS,Williams,15.0,19,19,0,17.0,19.0,20.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,STR,Racing Point,16.0,17,18,0,19.0,18.0,18.0,0,0,0,1,1,0,0,0,0
2019,6,Monte Carlo,RAI,Sauber,17.0,14,14,0,9.0,9.0,9.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,KUB,Williams,18.0,20,20,0,18.0,20.0,19.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,GIO,Sauber,19.0,18,15,0,12.0,8.0,6.0,0,0,0,0,1,0,0,0,0
2019,6,Monte Carlo,LEC,Ferrari,33.85,15,16,0,4.0,10.0,1.0,0,0,1,0,0,0,0,0,0
2019,7,Montréal,HAM,Mercedes,1.0,2,2,0,1.0,6.0,3.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,VET,Ferrari,2.0,1,1,0,5.0,2.0,1.0,0,0,0,1,1,0,0,0,0
2019,7,Montréal,LEC,Ferrari,3.0,3,3,0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,BOT,Mercedes,4.0,6,6,0,2.0,3.0,4.0,0,0,0,0,1,0,0,0,1
2019,7,Montréal,VER,Red Bull Racing,5.0,9,11,0,4.0,13.0,5.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,RIC,Renault,6.0,4,4,0,8.0,8.0,7.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,HUL,Renault,7.0,7,7,0,12.0,9.0,11.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,GAS,Red Bull Racing,8.0,5,5,0,13.0,12.0,6.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,STR,Racing Point,9.0,17,18,0,17.0,10.0,,0,0,0,0,1,0,0,1,0
2019,7,Montréal,KVY,Racing Bulls,10.0,10,12,0,18.0,15.0,10.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,SAI,McLaren,11.0,11,9,0,7.0,4.0,13.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,PER,Racing Point,12.0,15,16,0,9.0,7.0,9.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,GIO,Sauber,13.0,12,13,0,14.0,18.0,15.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,GRO,Haas F1 Team,14.0,14,15,0,15.0,17.0,17.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,RAI,Sauber,15.0,16,17,0,6.0,16.0,16.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,RUS,Williams,16.0,18,19,0,19.0,19.0,18.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,MAG,Haas F1 Team,17.0,0,10,0,10.0,5.0,12.0,0,0,0,0,1,0,0,0,0
2019,7,Montréal,KUB,Williams,18.0,19,20,0,,20.0,19.0,0,0,0,0,1,1,0,0,0
2019,7,Montréal,ALB,Racing Bulls,23.14,13,14,0,16.0,14.0,14.0,0,0,1,0,0,0,0,0,0
2019,7,Montréal,NOR,McLaren,46.57,8,8,0,11.0,11.0,8.0,0,1,0,0,0,0,0,0,0
2019,8,Le Castellet,HAM,Mercedes,1.0,1,1,0,1.0,2.0,2.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,BOT,Mercedes,2.0,2,2,0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,LEC,Ferrari,3.0,3,3,0,3.0,3.0,3.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,VER,Red Bull Racing,4.0,4,4,0,4.0,6.0,5.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,VET,Ferrari,5.0,7,7,0,5.0,4.0,4.0,0,0,0,0,1,0,0,0,1
2019,8,Le Castellet,SAI,McLaren,6.0,6,6,0,8.0,7.0,9.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,RAI,Sauber,7.0,12,12,0,16.0,9.0,10.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,HUL,Renault,8.0,13,13,0,12.0,14.0,11.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,NOR,McLaren,9.0,5,5,0,7.0,5.0,7.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,GAS,Red Bull Racing,10.0,9,9,0,6.0,8.0,6.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,RIC,Renault,11.0,8,8,0,9.0,12.0,8.0,0,0,0,2,1,0,0,0,0
2019,8,Le Castellet,PER,Racing Point,12.0,14,14,0,11.0,16.0,16.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,STR,Racing Point,13.0,17,18,0,13.0,18.0,18.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,KVY,Racing Bulls,14.0,19,16,0,14.0,15.0,17.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,ALB,Racing Bulls,15.0,11,11,0,10.0,13.0,13.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,GIO,Sauber,16.0,10,10,0,17.0,11.0,12.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,MAG,Haas F1 Team,17.0,15,15,0,15.0,10.0,15.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,KUB,Williams,18.0,18,20,0,19.0,20.0,19.0,0,0,0,0,1,0,0,0,0
2019,8,Le Castellet,RUS,Williams,19.0,20,19,0,,19.0,,0,0,0,0,1,1,0,1,0
2019,8,Le Castellet,GRO,Haas F1 Team,25.09,16,17,0,20.0,17.0,14.0,0,1,0,0,0,0,0,0,0
2019,9,Spielberg,VER,Red Bull Racing,1.0,2,3,0,5.0,9.0,5.0,0,0,0,0,1,0,0,0,1
2019,9,Spielberg,LEC,Ferrari,2.0,1,1,0,4.0,1.0,1.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,BOT,Mercedes,3.0,3,4,0,3.0,2.0,3.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,VET,Ferrari,4.0,9,10,0,2.0,8.0,4.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,HAM,Mercedes,5.0,4,2,0,1.0,4.0,2.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,NOR,McLaren,6.0,5,6,0,10.0,10.0,6.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,GAS,Red Bull Racing,7.0,8,9,0,6.0,3.0,7.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,SAI,McLaren,8.0,19,15,0,7.0,5.0,8.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,RAI,Sauber,9.0,6,7,0,17.0,7.0,13.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,GIO,Sauber,10.0,7,8,0,16.0,14.0,9.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,PER,Racing Point,11.0,13,16,0,15.0,12.0,14.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,RIC,Renault,12.0,12,14,0,8.0,17.0,17.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,HUL,Renault,13.0,15,12,0,14.0,16.0,12.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,STR,Racing Point,14.0,14,17,0,18.0,18.0,16.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,ALB,Racing Bulls,15.0,18,13,0,13.0,13.0,11.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,GRO,Haas F1 Team,16.0,11,11,0,11.0,6.0,15.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,KVY,Racing Bulls,17.0,16,18,0,12.0,15.0,10.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,RUS,Williams,18.0,0,19,0,19.0,19.0,19.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,MAG,Haas F1 Team,19.0,10,5,0,9.0,11.0,18.0,0,0,0,0,1,0,0,0,0
2019,9,Spielberg,KUB,Williams,20.0,17,20,0,20.0,20.0,20.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,HAM,Mercedes,1.0,2,2,0,4.0,2.0,3.0,0,0,0,0,1,0,0,0,1
2019,10,Silverstone,BOT,Mercedes,2.0,1,1,0,2.0,1.0,6.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,LEC,Ferrari,3.0,3,3,0,5.0,3.0,1.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,GAS,Red Bull Racing,4.0,5,5,0,1.0,5.0,4.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,VER,Red Bull Racing,5.0,4,4,0,3.0,7.0,5.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,SAI,McLaren,6.0,13,13,0,10.0,8.0,12.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,RIC,Renault,7.0,7,7,0,8.0,14.0,9.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,RAI,Sauber,8.0,12,12,0,18.0,13.0,16.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,KVY,Racing Bulls,9.0,17,17,0,13.0,11.0,13.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,HUL,Renault,10.0,10,10,0,7.0,15.0,8.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,NOR,McLaren,11.0,8,8,0,11.0,6.0,7.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,ALB,Racing Bulls,12.0,9,9,0,9.0,9.0,10.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,STR,Racing Point,13.0,18,18,0,14.0,16.0,17.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,RUS,Williams,14.0,19,19,0,17.0,20.0,19.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,KUB,Williams,15.0,20,20,0,20.0,19.0,20.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,VET,Ferrari,16.0,6,6,0,6.0,4.0,2.0,0,0,0,1,1,0,0,0,0
2019,10,Silverstone,PER,Racing Point,17.0,15,15,0,12.0,10.0,18.0,0,0,0,0,1,0,0,0,0
2019,10,Silverstone,GIO,Sauber,39.62,11,11,0,15.0,17.0,11.0,0,0,1,0,0,0,0,0,0
2019,10,Silverstone,GRO,Haas F1 Team,44.81,14,14,0,19.0,18.0,14.0,0,1,0,0,0,0,0,0,0
2019,10,Silverstone,MAG,Haas F1 Team,46.54,16,16,0,16.0,12.0,15.0,0,1,0,0,0,0,0,0,0
2019,11,Hockenheim,VER,Red Bull Racing,1.0,2,2,0,4.0,5.0,2.0,0,0,0,0,1,0,0,0,1
2019,11,Hockenheim,VET,Ferrari,2.0,20,20,0,1.0,2.0,3.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,KVY,Racing Bulls,3.0,14,14,0,14.0,12.0,17.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,STR,Racing Point,4.0,15,15,0,9.0,7.0,16.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,SAI,McLaren,5.0,7,7,0,7.0,11.0,7.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,ALB,Racing Bulls,6.0,16,17,0,15.0,14.0,13.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,GRO,Haas F1 Team,7.0,6,6,0,8.0,6.0,10.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,MAG,Haas F1 Team,8.0,12,12,0,13.0,18.0,6.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,HAM,Mercedes,9.0,1,1,0,3.0,3.0,4.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,KUB,Williams,10.0,18,19,0,19.0,20.0,19.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,RUS,Williams,11.0,17,18,0,20.0,19.0,20.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,RAI,Sauber,12.0,5,5,0,17.0,8.0,9.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,GIO,Sauber,13.0,11,11,0,18.0,17.0,15.0,0,0,0,0,1,0,0,0,0
2019,11,Hockenheim,GAS,Red Bull Racing,21.41,4,4,0,6.0,15.0,8.0,0,0,1,0,0,0,0,0,0
2019,11,Hockenheim,BOT,Mercedes,27.5,3,3,0,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0
2019,11,Hockenheim,HUL,Renault,31.72,9,9,0,16.0,9.0,12.0,0,0,1,0,0,0,0,0,0
2019,11,Hockenheim,LEC,Ferrari,37.34,10,10,0,2.0,1.0,1.0,0,0,1,0,0,0,0,0,0
2019,11,Hockenheim,NOR,McLaren,38.28,19,16,0,12.0,16.0,14.0,0,1,0,0,0,0,0,0,0
2019,11,Hockenheim,RIC,Renault,43.91,13,13,0,10.0,13.0,18.0,0,1,0,0,0,0,0,0,0
2019,11,Hockenheim,PER,Racing Point,49.53,8,8,0,11.0,10.0,11.0,0,0,1,0,0,0,0,0,0
2019,12,Budapest,HAM,Mercedes,1.0,3,3,0,1.0,3.0,1.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,VER,Red Bull Racing,2.0,1,1,0,2.0,2.0,2.0,0,0,0,0,1,0,0,0,1
2019,12,Budapest,VET,Ferrari,3.0,5,5,0,3.0,13.0,3.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,LEC,Ferrari,4.0,4,4,0,6.0,7.0,5.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,SAI,McLaren,5.0,8,8,0,9.0,14.0,9.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,GAS,Red Bull Racing,6.0,6,6,0,4.0,1.0,6.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,RAI,Sauber,7.0,10,10,0,10.0,6.0,8.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,BOT,Mercedes,8.0,2,2,0,,4.0,4.0,0,0,0,0,1,1,0,0,0
2019,12,Budapest,NOR,McLaren,9.0,7,7,0,8.0,18.0,7.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,ALB,Racing Bulls,10.0,12,12,0,14.0,,17.0,0,0,0,0,1,0,1,0,0
2019,12,Budapest,PER,Racing Point,11.0,16,17,0,15.0,15.0,14.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,HUL,Renault,12.0,11,11,0,7.0,8.0,13.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,MAG,Haas F1 Team,13.0,14,15,0,5.0,12.0,10.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,RIC,Renault,14.0,20,18,0,11.0,5.0,16.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,KVY,Racing Bulls,15.0,13,13,0,13.0,10.0,12.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,RUS,Williams,16.0,15,16,0,17.0,17.0,18.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,STR,Racing Point,17.0,18,19,0,18.0,16.0,19.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,GIO,Sauber,18.0,17,14,0,16.0,9.0,15.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,KUB,Williams,19.0,19,20,0,19.0,19.0,20.0,0,0,0,0,1,0,0,0,0
2019,12,Budapest,GRO,Haas F1 Team,26.0,9,9,0,12.0,11.0,11.0,0,1,0,0,0,0,0,0,0
2019,13,Spa-Francorchamps,LEC,Ferrari,1.0,1,1,0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,HAM,Mercedes,2.0,3,3,0,6.0,4.0,7.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,BOT,Mercedes,3.0,4,4,0,5.0,3.0,3.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,VET,Ferrari,4.0,2,2,0,1.0,2.0,2.0,0,0,0,0,1,0,0,0,1
2019,13,Spa-Francorchamps,ALB,Red Bull Racing,5.0,17,14,0,4.0,10.0,20.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,PER,Racing Point,6.0,7,9,0,9.0,5.0,6.0,0,0,0,0,1,0,0,0,0
2019,13,Spa-Francorchamps,KVY,Racing Bulls,7.0,19,18,0,17.0,14.0,17.0,0,0,0,0,1,0,0,0,0
