Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3
2021,20,Lusail,OCO,Alpine,5,9,9,0,9,11,8
2021,20,Lusail,STR,Aston Martin,6,12,12,0,19,6,15
2021,20,Lusail,SAI,Ferrari,7,5,7,0,6,10,6
2021,20,Lusail,LEC,Ferrari,8,13,13,0,7,13,9
2021,20,Lusail,NOR,McLaren,9,4,6,0,10,5,13
2021,20,Lusail,VET,Aston Martin,10,10,10,0,12,9,12
2021,20,Lusail,GAS,AlphaTauri,11,2,4,0,2,2,4
2021,20,Lusail,RIC,McLaren,12,14,14,0,11,14,11
2021,20,Lusail,TSU,AlphaTauri,13,8,8,0,5,7,10
2021,20,Lusail,RAI,Alfa Romeo Racing,14,16,16,0,15,15,16
2021,20,Lusail,GIO,Alfa Romeo Racing,15,18,18,0,14,17,17
2021,20,Lusail,MSC,Haas F1 Team,16,19,19,0,18,19,19
2021,20,Lusail,RUS,Williams,17,15,15,0,16,16,14
2021,20,Lusail,MAZ,Haas F1 Team,18,20,20,0,20,0,0
2021,20,Lusail,LAT,Williams,19,17,17,0,13,18,18
2021,20,Lusail,BOT,Mercedes,20,6,3,0,3,1,1
2021,21,Jeddah,HAM,Mercedes,1,1,1,0,1,1,2
2021,21,Jeddah,VER,Red Bull Racing,2,3,3,0,2,4,1
2021,21,Jeddah,BOT,Mercedes,3,2,2,0,3,2,6
2021,21,Jeddah,OCO,Alpine,4,9,9,0,12,6,9
2021,21,Jeddah,RIC,McLaren,5,11,11,0,8,11,14
2021,21,Jeddah,GAS,AlphaTauri,6,6,6,0,4,3,5
2021,21,Jeddah,LEC,Ferrari,7,4,4,0,7,10,7
2021,21,Jeddah,SAI,Ferrari,8,15,15,0,6,7,8
2021,21,Jeddah,GIO,Alfa Romeo Racing,9,10,10,0,5,13,12
2021,21,Jeddah,NOR,McLaren,10,7,7,0,13,12,10
2021,21,Jeddah,STR,Aston Martin,11,18,18,0,14,15,15
2021,21,Jeddah,LAT,Williams,12,16,16,0,19,19,18
2021,21,Jeddah,ALO,Alpine,13,13,13,0,9,5,11
2021,21,Jeddah,TSU,AlphaTauri,14,8,8,0,15,8,4
2021,21,Jeddah,RAI,Alfa Romeo Racing,15,12,12,0,16,14,13
2021,21,Jeddah,VET,Aston Martin,16,17,17,0,10,16,17
2021,21,Jeddah,PER,Red Bull Racing,17,5,5,0,11,9,3
2021,21,Jeddah,MAZ,Haas F1 Team,18,20,20,0,20,20,20
2021,21,Jeddah,RUS,Williams,19,14,14,0,17,17,16
2021,21,Jeddah,MSC,Haas F1 Team,20,19,19,0,18,18,19
2021,22,Yas Island,VER,Red Bull Racing,1,1,1,0,1,5,2
2021,22,Yas Island,HAM,Mercedes,2,2,2,0,2,1,1
2021,22,Yas Island,SAI,Ferrari,3,5,5,0,9,10,8
2021,22,Yas Island,TSU,AlphaTauri,4,8,8,0,5,7,6
2021,22,Yas Island,GAS,AlphaTauri,5,12,12,0,7,11,7
2021,22,Yas Island,BOT,Mercedes,6,6,6,0,3,3,3
2021,22,Yas Island,NOR,McLaren,7,3,3,0,12,12,5
2021,22,Yas Island,ALO,Alpine,8,11,11,0,6,4,15
2021,22,Yas Island,OCO,Alpine,9,9,9,0,11,2,12
2021,22,Yas Island,LEC,Ferrari,10,7,7,0,8,8,10
2021,22,Yas Island,VET,Aston Martin,11,15,15,0,10,14,16
2021,22,Yas Island,RIC,McLaren,12,10,10,0,16,9,9
2021,22,Yas Island,STR,Aston Martin,13,13,13,0,15,15,11
2021,22,Yas Island,MSC,Haas F1 Team,14,19,19,0,19,19,19
2021,22,Yas Island,PER,Red Bull Racing,15,4,4,0,4,6,4
2021,22,Yas Island,LAT,Williams,16,16,16,0,18,18,18
2021,22,Yas Island,GIO,Alfa Romeo Racing,17,14,14,0,14,13,14
2021,22,Yas Island,RUS,Williams,18,17,17,0,0,17,17
2021,22,Yas Island,RAI,Alfa Romeo Racing,19,18,18,0,13,16,13
2021,22,Yas Island,MAZ,Haas F1 Team,20,0,20,0,20,20,20
