Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3
2019,21,Yas Island,RIC,Renault,11,7,8,0,19,16,8
2019,21,Yas Island,HUL,Renault,12,9,10,0,10,15,17
2019,21,Yas Island,RAI,Alfa Romeo Racing,13,17,18,0,13,17,16
2019,21,Yas Island,MAG,Haas F1 Team,14,14,15,0,8,14,14
2019,21,Yas Island,GRO,Haas F1 Team,15,15,16,0,6,7,11
2019,21,Yas Island,GIO,Alfa Romeo Racing,16,16,17,0,9,18,18
2019,21,Yas Island,RUS,Williams,17,18,19,0,20,19,19
2019,21,Yas Island,GAS,Toro Rosso,18,11,12,0,16,10,10
2019,21,Yas Island,KUB,Williams,19,19,20,0,18,20,20
2019,21,Yas Island,STR,Racing Point,20,12,13,0,12,13,15
